image_path,question,answer
images/small/97/97806b74.jpg,What's the texture?,Swirls
images/small/97/97ce80f5.jpg,What is the main item inside?,Shoes
images/small/97/97ce80f5.jpg,What shape are the wheels?,Circular
images/small/97/97169301.jpg,What shape is centrally featured?,Heart
images/small/97/97169301.jpg,What material appears sparkly?,Glitter
images/small/97/971cad40.jpg,What animal is prominently featured?,Peacock
images/small/97/971cad40.jpg,What is the dominant color?,Black
images/small/97/97ef4322.jpg,What pattern is predominantly shown?,Crosses
images/small/97/97ef4322.jpg,What material is the reversible product?,Fabric
images/small/97/97d9e639.jpg,What utensil is on the left?,Fork
images/small/97/97d9e639.jpg,What is the cutlery's color?,White
images/small/97/977fce40.jpg,What shape is the topmost part?,Teardrop
images/small/97/977fce40.jpg,How many mounting holes?,Two
images/small/97/971031d6.jpg,What is the dominant color?,Red
images/small/97/971031d6.jpg,What type of footwear is it?,Sneakers
images/small/97/9777302a.jpg,What shape is the chevron pattern?,Zigzag
images/small/97/9777302a.jpg,What component is at the top?,Camera
images/small/97/97e498c9.jpg,What object covers the phone?,Case
images/small/97/97e498c9.jpg,Is there water depicted?,Yes
images/small/97/97b461b3.jpg,What closure type is indicated?,Velcro
images/small/97/97b461b3.jpg,What is the hooks' color?,Black
images/small/97/97acb18a.jpg,What shape is most prominent?,Rectangle
images/small/97/97acb18a.jpg,What color is the metal?,Black
images/small/97/978e9dbe.jpg,What is the handle's color?,Blue
images/small/97/978e9dbe.jpg,What shape is the brush head?,Triangular
images/small/97/974e9f0f.jpg,What type of accessory is shown?,Case
images/small/97/974e9f0f.jpg,What brand logo is visible?,Apple
images/small/97/97fa0800.jpg,What pattern is displayed on the boot?,Stars
images/small/97/97fa0800.jpg,What closure is at the top?,Zipper
images/small/97/971c03a1.jpg,What specific type of shoe is this?,Oxfords
images/small/97/971c03a1.jpg,What is the material of the laces?,Fabric
images/small/97/97378d85.jpg,What type of case is it?,Phone
images/small/97/97378d85.jpg,What is the bear holding?,Heart
images/small/97/9733921e.jpg,What is the handle made of?,Metal
images/small/97/9733921e.jpg,What shape is the pan?,Round
images/small/97/9749cd5c.jpg,What drink is shown?,Soymilk
images/small/97/9749cd5c.jpg,What flavor is described?,Vanilla
images/small/97/9774a545.jpg,What is the case's dominant background color?,Brown
images/small/97/9774a545.jpg,How many camera lenses are visible?,Two
images/small/97/979a3e67.jpg,What footwear is pictured?,Sandals
images/small/97/979a3e67.jpg,What is the visible buckle's color?,Silver
images/small/97/97828498.jpg,What is the interior color?,Black
images/small/97/97828498.jpg,What shape is dominant?,Trapezoid
images/small/97/976eabdb.jpg,What roast level is indicated?,Medium
images/small/97/976eabdb.jpg,What type of coffee is this?,Ground
images/small/d7/d7e86bac.jpg,What is the background color?,Black
images/small/d7/d7e86bac.jpg,What shape are the hearts?,Heart
images/small/d7/d757d466.jpg,What is the primary material?,Nylon
images/small/d7/d757d466.jpg,What shape dominates?,Rectangular
images/small/d7/d7cc86ea.jpg,What is the material's texture?,Woven
images/small/d7/d7cc86ea.jpg,What specific seating piece is this?,Sofa
images/small/d7/d739e43c.jpg,What flavor is the sausage?,Maple
images/small/d7/d739e43c.jpg,Is the packaging airtight?,Yes
images/small/d7/d7a929b0.jpg,What color are the egg yolks?,Yellow
images/small/d7/d7a929b0.jpg,What utensil is on the left?,Fork
images/small/d7/d75176f5.jpg,What general shape dominates the design?,Octagon
images/small/d7/d75176f5.jpg,What color is the trashcan?,Blue
images/small/d7/d714b1a6.jpg,What specific type of shoe is it?,Sandal
images/small/d7/d714b1a6.jpg,What is the heel's material?,Wood
images/small/d7/d7beb0c5.jpg,What shape is the glass?,Flute
images/small/d7/d7beb0c5.jpg,What is being poured?,Wine
images/small/d7/d7c8d02a.jpg,What is the footwear's style?,Loafer
images/small/d7/d7c8d02a.jpg,What texture is visible on the upper?,Perforated
images/small/d7/d7cdd9c9.jpg,What is the dominant color?,Black
images/small/d7/d7cdd9c9.jpg,What instrument is depicted?,Guitar
images/small/d7/d7da8984.jpg,What is the product's shape?,Cross
images/small/d7/d7da8984.jpg,What is the primary material?,Metal
images/small/d7/d7804bc5.jpg,What furniture piece is pictured?,Recliner
images/small/d7/d7804bc5.jpg,What pattern does the upholstery have?,None
images/small/d7/d7788f48.jpg,What material are these made of?,Glass
images/small/d7/d7788f48.jpg,What is the shape of the base?,Octagonal
images/small/d7/d76f426b.jpg,What furniture is pictured?,Armchair
images/small/d7/d76f426b.jpg,What color are the legs?,Brown
images/small/d7/d7b9c63c.jpg,What general color is the frame?,Gold
images/small/d7/d7b9c63c.jpg,Is the coral piece branched?,Yes
images/small/d7/d7aeda9d.jpg,What is the main element displayed?,Wheat
images/small/d7/d7aeda9d.jpg,What is the product's function?,Protection
images/small/d7/d78018f0.jpg,What shape are most of the patterned designs?,Heart
images/small/d7/d78018f0.jpg,Is there a camera cutout?,Yes
images/small/d7/d72ea849.jpg,What material is predominant?,Suede
images/small/d7/d72ea849.jpg,What is the closure style?,Buckle
images/small/d7/d770c039.jpg,What shape is the base?,Square
images/small/d7/d770c039.jpg,What is the toy's shape?,Sphere
images/small/d7/d7f71a9a.jpg,What is the rug's dominant color?,Gray
images/small/d7/d7f71a9a.jpg,What is the pattern's style?,Floral
images/small/d7/d701f08c.jpg,What specific type of product is shown?,Backpack
images/small/d7/d701f08c.jpg,What color is the bag?,Black
images/small/d7/d7f02290.jpg,What shape is the phone case?,Rectangular
images/small/d7/d7f02290.jpg,What component is at the top?,Camera
images/small/d7/d7247ac0.jpg,What is the predominant shape?,Square
images/small/d7/d7247ac0.jpg,What type of weave is apparent?,Flatweave
images/small/d7/d7e1d80a.jpg,What shape is dominant?,Rectangular
images/small/d7/d7e1d80a.jpg,What is the primary design element?,Heart
images/small/d7/d7c1c1d2.jpg,What animal is depicted?,Cat
images/small/d7/d7c1c1d2.jpg,What color are the eyes?,Pink
images/small/d7/d76efdb5.jpg,What footwear type?,Sneakers
images/small/d7/d76efdb5.jpg,What is the sole color?,White
images/small/d7/d73a9536.jpg,What shape is the label's roll?,Cylindrical
images/small/d7/d73a9536.jpg,What color are the labels?,White
images/small/d7/d72d2fdc.jpg,What type of case is this?,Phone
images/small/d7/d72d2fdc.jpg,What is the texture pattern?,Brushed
images/small/d7/d7486d79.jpg,What object is depicted?,Case
images/small/d7/d7486d79.jpg,What color are the flowers?,Blue
images/small/d7/d7640586.jpg,What overall shape is the handle?,Rectangular
images/small/d7/d7640586.jpg,What is the dominant visible material?,Wood
images/small/d7/d70bac5b.jpg,What is the cabinet's primary color?,Gray
images/small/d7/d70bac5b.jpg,How many open compartments exist?,Three
images/small/d7/d739f26f.jpg,What brand is displayed?,Amazonbasics
images/small/d7/d739f26f.jpg,What percentage of cotton is listed?,100
images/small/d7/d7d6860d.jpg,What is the primary metal?,Silver
images/small/d7/d7d6860d.jpg,What is the earring's general shape?,Curved
images/small/d7/d7bf3158.jpg,What is the chair's primary color?,Black
images/small/d7/d7bf3158.jpg,What is the brand name visible?,Umi
images/small/d7/d7ba4d1a.jpg,What is the color of the plates?,Blue
images/small/d7/d7ba4d1a.jpg,How many tulips are visible?,Three
images/small/d7/d7f2d86a.jpg,What shape describes the main opening?,Circle
images/small/d7/d7f2d86a.jpg,What material is the handle?,Metal
images/small/d7/d7a8d33f.jpg,What shape is the product primarily?,Rectangle
images/small/d7/d7a8d33f.jpg,What is the product's texture appearance?,Soft
images/small/d7/d782ff9c.jpg,What is the dominant geometric shape?,Diamond
images/small/d7/d782ff9c.jpg,What is the product?,Case
images/small/d7/d7836656.jpg,What specific item is pictured?,Case
images/small/d7/d7836656.jpg,What is the predominant color?,Pink
images/small/d7/d78d7b96.jpg,What is the item's primary shape?,Straight
images/small/d7/d78d7b96.jpg,What is the length?,Double
images/small/d7/d70979a4.jpg,What are the planks made of?,Wood
images/small/d7/d70979a4.jpg,What color is the coat hook?,Black
images/small/d7/d7128505.jpg,What is the product's container shape?,Cylindrical
images/small/d7/d7128505.jpg,What is the main printed word?,Lavender
images/small/d7/d79c206d.jpg,What is the main ingredient?,Pears
images/small/d7/d79c206d.jpg,What type of juice is included?,Pear
images/small/d7/d7d8c766.jpg,What polygon shape frames the mirror?,Octagon
images/small/d7/d7d8c766.jpg,Is the finish matte or gloss?,Matte
images/small/d7/d7088106.jpg,What is the product's primary function?,Security
images/small/d7/d7088106.jpg,What is the finish's color?,Bronze
images/small/d7/d77d481d.jpg,What footwear is displayed?,Boots
images/small/d7/d77d481d.jpg,What is the main material?,Rubber
images/small/d7/d746d6f0.jpg,What is the phone case's dominant color?,Red
images/small/d7/d746d6f0.jpg,What word is written on the case?,Queen
images/small/d7/d71e3adc.jpg,What is the primary closure type?,Slip-on
images/small/d7/d71e3adc.jpg,What material is the upper?,Suede
images/small/d7/d75d9ce4.jpg,What shape is the object?,Rectangle
images/small/d7/d75d9ce4.jpg,Is the surface reflective?,Yes
images/small/d7/d7b8c76c.jpg,What shape is the cushion's pattern?,Geometric
images/small/d7/d7b8c76c.jpg,How many visible books exist?,Fifteen
images/small/d7/d7d22f96.jpg,What is the product's primary use?,Protection
images/small/d7/d7d22f96.jpg,Which corner has the camera?,Upper
images/small/d7/d71d6b13.jpg,What is the product's color?,Blue
images/small/d7/d71d6b13.jpg,What brand is shown?,Solimo
images/small/d7/d7decd4f.jpg,What general shape is the arm?,Rectangle
images/small/d7/d7decd4f.jpg,What is the primary material?,Fabric
images/small/d7/d7a392d4.jpg,What is the strap color?,Pink
images/small/d7/d7a392d4.jpg,What is the dominant material?,Nylon
images/small/d7/d78d9dfc.jpg,What closure is used?,Pull-on
images/small/d7/d78d9dfc.jpg,What heel shape is present?,Block
images/small/d7/d7203b03.jpg,Are the lenses clear?,Yes
images/small/d7/d7203b03.jpg,How many items are shown?,Three
images/small/d7/d77db2b7.jpg,What is the background color?,Black
images/small/d7/d77db2b7.jpg,What shape are most balloons?,Heart
images/small/d7/d756a31e.jpg,What specific accessory is displayed?,Scarf
images/small/d7/d756a31e.jpg,Is the material textured?,Yes
images/small/d7/d7327ee0.jpg,What specific type of product is shown?,Case
images/small/d7/d7327ee0.jpg,What is the dominant color?,Blue
images/small/d7/d7745b69.jpg,What is the headboard made of?,Wood
images/small/d7/d7745b69.jpg,What color is the blanket?,Gray
images/small/d7/d7b41ffc.jpg,What is the dominant color?,Black
images/small/d7/d7b41ffc.jpg,What shape is the bag?,Cylinder
images/small/d7/d709f604.jpg,What is the object's color?,Black
images/small/d7/d709f604.jpg,What shape is the phonecase?,Rectangle
images/small/d7/d7190262.jpg,What shape is the armrest?,Square
images/small/d7/d7190262.jpg,What material is visible?,Fabric
images/small/d7/d72cd6e7.jpg,What is the predominant colour?,Blue
images/small/d7/d72cd6e7.jpg,How many camera holes are visible?,Two
images/small/d7/d79b8135.jpg,What is the beauty lotion for?,Sensitive
images/small/d7/d79b8135.jpg,What is the brand?,Solimo
images/small/d7/d742a9aa.jpg,What shape are the tread grooves?,Curved
images/small/d7/d742a9aa.jpg,What is the dominant material?,Rubber
images/small/d7/d7fb1aba.jpg,What material is the mat mostly made of?,Polycarbonate
images/small/d7/d7fb1aba.jpg,What backing prevents unwanted movement?,Anti-Slip
images/small/d7/d77f254a.jpg,What is the predominant color?,Green
images/small/d7/d77f254a.jpg,What specific flavor is advertised?,Mint
images/small/d7/d7e86c17.jpg,What is the main color?,White
images/small/d7/d7e86c17.jpg,What shape is the main body?,Round
images/small/d7/d7bad670.jpg,What shape are the repeating elements?,Semi-circles
images/small/d7/d7bad670.jpg,Is a camera visible?,Yes
images/small/d7/d77d6809.jpg,What spice is contained?,Ginger
images/small/d7/d77d6809.jpg,What color is the lid?,Black
images/small/d7/d72abed2.jpg,What leans?,Shelf
images/small/d7/d72abed2.jpg,What is the bookshelf's main material?,Wood
images/small/d7/d7b68f29.jpg,Is a lake visible?,Yes
images/small/d7/d7b68f29.jpg,What is the case's color?,Multicolor
images/small/d7/d7b4b49c.jpg,What background color is visible?,Black
images/small/d7/d7b4b49c.jpg,What word is glittered?,Girl
images/small/d7/d73a49aa.jpg,What object is depicted?,Case
images/small/d7/d73a49aa.jpg,What pattern covers the item?,Drops
images/small/d7/d707ef2d.jpg,What is the dominant color?,Blue
images/small/d7/d707ef2d.jpg,What shape is the tool's head?,Hexagonal
images/small/d7/d7c3a4c4.jpg,What shape are the handles?,Cylindrical
images/small/d7/d7c3a4c4.jpg,What unit is the measurement in?,Inches
images/small/d7/d7cb5706.jpg,What shape describes the container generally?,Rectangular
images/small/d7/d7cb5706.jpg,What color is the cleaner itself?,Green
images/small/d7/d7dbe0b0.jpg,What shape is the sole pattern?,Triangular
images/small/d7/d7dbe0b0.jpg,What is the shoe's primary color?,White
images/small/d7/d7df968e.jpg,What type of case is this?,Phone
images/small/d7/d7df968e.jpg,What's the design's primary shape?,Heart
images/small/d7/d760aa82.jpg,What type of bag is this?,Tote
images/small/d7/d760aa82.jpg,What color is the bag?,Brown
images/small/d7/d7ff3ab6.jpg,What item sits atop the van?,Suitcases
images/small/d7/d7ff3ab6.jpg,What is the phone's main function?,Protection
images/small/d7/d7fd015c.jpg,What is the main color?,Pink
images/small/d7/d7fd015c.jpg,What pattern is present?,Plaid
images/small/d7/d7a4fed5.jpg,What is the main background color?,Black
images/small/d7/d7a4fed5.jpg,What is the swirling pattern's color?,White
images/small/d7/d7fccd54.jpg,What is the woman wearing?,Dress
images/small/d7/d7fccd54.jpg,What is the bag's closure type?,None
images/small/d7/d774ff9e.jpg,Is paprika listed as an ingredient?,Yes
